87,54,48,69,75,38,28,28,28,27,20,13,37,123,147,94,43,53,75,86,75,44,27,28,35,35,27,21,28,62,53,43,54,87,125,133,76,94,87,72,61,108,160,131,123,96,86,147,155,76,10,21,53,44,28,36,55,85,125,137,90,163,203,203,148,123,169,179,125,76,69,69,70,76,85,70,55,76,179,133,108,194,125,115,115,125,123,107,133,149,129,115,115,125,131,125,83,55,116,212,227,227,222,211,209,183,192,187,140,109,131,147,141,222,212,212,197,194,137,75,83,69,43,43,22,43,76,75,95,149,95,61,90,125,76,70,62,43,71,70,75,140,76,78,163,179,137,141,192,194,197,221,221,137,95,61,21,28,52,103,70,72,111,137,107,96,89,148,200,140,99,109,179,179,133,115,133,116,148,187,187,189,200,103,75,54,38,85,163,187,53,56,76,133,140,141,140,179,148,69,29,28,84,183,90,56,75,78,43,61,76,44,29,37,75,72,49,55,137,107,60,75,133,149,160,189,192,183,169,200,192,61,38,160,200,187,160,187,179,187,115,69,49,48,35,20,14,29,75,84,197,212,203,197,205,203,186,192,194,192,197,160,75,133,91,93,95,95,108,98,96,108,115,123,140,160,160,166,186,187,190,186,77,91,141,76,76,84,86,76,77,85,98,105,127,147,158,172,158,187,186,187,75,43,141,76,56,60,69,65,75,76,86,90,96,99,116,117,123,127,139,147,160,131,76,21,93,69,65,52,55,54,60,69,75,76,86,91,105,123,117,131,141,139,147,148,111,27,131,75,56,55,49,53,49,56,75,75,84,91,105,117,123,131,133,141,141,140,77,29,89,48,43,38,36,43,38,48,49,52,62,76,91,115,123,117,133,133,139,141,133,86,20,93,52,38,38,43,52,60,68,60,65,69,95,109,98,117,123,140,141,149,160,148,38,52,75,34,36,36,35,52,55,69,76,84,89,93,95,93,108,117,117,111,131,117,115,75,13,91,28,23,35,37,44,68,88,99,115,127,117,123,131,133,87,21,95,60,29,43,29,37,38,48,53,55,65,76,85,91,96,109,117,115,139,133,105,14,69,76,35,28,28,34,29,29,43,49,69,76,88,93,98,105,116,111,133,123,111,43,21,111,61,49,43,54,54,52,52,54,60,75
115,115,76,44,76,83,44,38,27,27,21,13,44,84,87,69,35,28,61,92,107,56,27,28,31,37,38,34,28,54,44,38,29,27,69,125,111,147,141,125,109,116,183,179,133,99,90,179,197,187,44,31,60,69,21,13,12,29,75,76,55,68,137,190,194,179,179,163,107,96,88,72,76,90,95,76,60,75,140,76,76,192,147,131,129,123,137,140,147,133,99,85,90,98,108,103,69,28,86,212,212,227,212,212,163,56,94,141,99,98,98,94,76,197,221,200,187,221,212,147,125,125,76,62,55,75,98,107,123,129,103,60,61,115,137,90,54,28,36,55,44,78,61,70,163,194,163,137,140,179,211,227,221,190,169,92,43,52,53,88,107,94,85,98,92,76,76,70,103,189,197,192,203,179,133,116,111,98,109,123,148,147,192,140,87,69,44,69,160,194,55,21,12,54,189,189,141,169,179,87,43,29,38,76,125,90,84,75,44,86,147,89,75,43,53,76,56,44,86,98,69,84,140,179,187,203,205,194,200,221,209,92,71,94,140,155,108,125,149,203,197,109,55,35,28,21,14,17,38,76,194,221,221,203,179,141,192,197,192,200,197,158,75,139,98,96,96,96,108,116,117,141,172,186,192,197,194,197,192,192,194,179,56,76,141,88,88,91,105,93,90,93,95,108,127,160,149,149,166,186,194,187,43,53,141,75,75,76,88,84,95,91,93,108,111,109,123,133,148,160,160,166,172,158,84,28,108,60,60,60,69,70,72,76,80,87,90,95,108,139,139,139,149,149,149,160,109,22,109,75,44,54,60,61,69,69,72,76,86,98,111,133,139,149,148,160,160,166,76,34,109,52,37,43,43,52,52,53,62,75,76,84,96,117,127,123,140,140,141,160,149,87,20,91,38,28,29,34,37,38,52,65,75,76,87,96,115,116,139,148,141,158,166,147,43,60,76,49,49,53,54,69,72,75,84,84,91,95,91,91,108,111,116,139,131,139,123,84,13,93,37,37,37,48,60,75,86,95,108,116,115,117,127,117,91,14,76,75,28,27,27,35,37,37,49,48,60,76,91,109,115,116,140,139,149,147,109,0,55,75,36,22,28,38,35,38,44,54,76,86,93,105,99,109,127,127,127,133,105,28,13,84,44,34,29,29,34,43,43,52,76,91
141,189,107,53,87,115,87,54,27,27,20,12,92,155,149,75,27,21,28,71,92,87,36,28,21,22,34,37,28,44,52,34,31,27,44,123,179,187,140,98,147,140,179,131,108,89,76,137,197,209,98,75,68,76,76,35,12,21,76,85,65,43,84,115,137,148,129,140,87,85,94,78,90,107,111,84,60,61,90,44,29,111,179,140,109,109,131,141,147,94,83,71,87,90,90,91,69,29,62,141,203,197,200,211,149,38,56,90,76,95,99,86,62,155,221,221,211,222,212,192,94,90,72,69,72,96,179,140,109,137,179,95,94,160,194,163,103,60,44,84,76,111,78,88,155,197,189,155,148,179,212,221,227,212,203,62,48,88,76,75,111,179,115,91,103,91,78,56,60,91,137,160,111,131,163,140,115,123,116,131,189,155,147,148,75,55,38,75,194,212,147,69,22,28,179,211,209,212,205,160,76,48,44,60,95,155,148,76,61,155,209,197,160,88,75,129,83,38,72,76,75,96,160,179,190,212,212,209,221,221,209,140,69,60,76,109,76,75,116,200,179,129,65,31,28,22,28,21,28,68,197,222,222,231,212,163,186,187,192,192,192,147,75,141,89,87,80,87,89,91,91,99,117,140,147,166,166,172,187,187,190,166,70,76,166,95,91,93,98,93,93,105,109,127,141,190,187,192,190,197,203,192,70,61,179,86,76,77,89,90,95,90,88,123,139,139,158,166,179,172,187,190,190,186,109,52,140,69,69,76,76,84,88,93,95,99,117,147,149,166,179,187,186,166,179,160,139,28,127,89,75,75,75,77,84,86,85,84,95,111,123,148,172,187,179,172,187,190,86,37,127,60,48,54,69,75,70,72,69,69,75,90,91,116,131,141,187,149,166,172,186,96,23,99,60,43,44,44,61,75,75,84,84,85,91,96,111,133,141,149,179,160,186,166,54,72,85,52,62,62,56,61,72,75,76,90,98,99,111,117,131,140,140,140,166,148,160,95,27,127,43,29,38,35,60,70,86,93,108,111,123,139,127,139,127,29,76,80,36,29,29,37,49,55,70,72,76,95,111,131,133,133,140,148,141,148,127,10,61,76,36,27,28,29,28,37,37,49,75,76,90,99,95,109,109,139,117,131,133,38,17,91,44,36,35,29,35,38,44,54,75,76
149,203,141,84,129,148,115,84,43,28,21,27,179,203,183,147,75,44,28,44,65,85,65,48,48,36,38,76,75,60,75,49,44,37,48,108,183,148,131,109,155,189,197,131,111,98,83,109,187,212,169,107,76,61,147,99,43,35,90,109,61,43,69,71,84,115,115,148,107,95,125,140,140,111,111,96,62,70,76,38,21,70,155,129,89,76,98,149,163,90,75,65,76,76,75,61,29,20,14,27,76,84,84,187,203,92,43,61,76,92,125,116,99,160,203,200,179,190,192,140,75,69,61,54,55,87,190,160,95,123,115,203,211,222,221,221,205,147,98,155,179,209,187,160,160,209,197,192,197,203,222,205,227,227,209,61,34,84,149,123,141,190,169,169,137,116,95,75,68,98,192,183,84,76,109,125,115,107,109,137,179,192,179,140,87,55,38,90,192,200,200,116,65,28,89,189,211,231,222,211,155,90,90,78,69,147,160,76,111,211,212,212,212,192,147,203,179,78,69,69,76,115,192,190,192,222,212,190,189,194,192,140,60,43,69,89,83,54,72,98,61,55,55,28,35,65,75,55,43,48,200,221,231,231,222,212,197,211,211,203,197,149,90,158,105,98,108,99,99,99,105,116,139,140,148,179,186,190,197,194,172,149,80,96,149,91,88,91,91,95,109,117,116,140,147,179,187,187,187,203,190,148,84,69,139,88,84,91,91,108,111,99,99,111,139,139,166,187,190,192,160,148,123,99,88,76,123,108,98,96,91,93,96,99,96,99,108,140,148,149,166,158,166,141,98,96,89,69,108,99,88,85,91,95,108,91,89,89,99,115,141,160,149,172,172,99,87,86,76,76,96,86,76,80,89,88,91,86,85,91,99,123,158,190,179,172,140,111,93,88,85,76,61,91,93,91,90,88,90,108,95,93,93,105,133,166,192,192,172,141,139,108,96,99,76,86,109,89,91,84,77,77,86,96,116,147,158,166,172,179,179,148,131,133,123,105,99,88,69,116,77,75,68,62,62,76,127,140,149,149,133,127,109,105,89,56,87,91,70,70,70,72,76,70,69,76,76,90,108,115,117,127,140,141,139,140,98,20,84,75,29,34,37,38,52,61,61,70,84,91,96,123,123,133,140,147,139,141,117,52,22,96,37,43,37,36,36,38,43,65,69,70
183,197,179,125,187,197,155,92,53,29,38,90,203,211,187,190,183,183,140,95,99,91,76,92,107,87,78,107,92,89,109,88,78,56,53,92,140,98,87,76,109,189,189,137,115,131,123,140,205,221,203,149,147,95,147,133,72,75,108,148,95,52,61,61,90,131,137,183,141,83,103,169,189,169,148,123,75,69,54,29,21,29,76,76,76,28,37,94,140,123,95,78,76,90,98,75,29,56,44,43,76,99,87,88,140,155,43,21,49,98,160,140,160,179,194,187,160,190,200,194,155,89,69,69,75,90,155,115,86,115,76,140,194,221,222,227,222,221,192,205,212,222,222,221,222,209,212,212,212,211,222,205,209,212,200,89,52,49,76,103,169,190,189,200,183,140,107,91,62,115,211,212,149,99,133,160,194,179,160,148,141,149,155,85,88,98,76,91,111,103,169,123,60,29,52,99,169,222,231,227,203,155,189,179,76,129,147,88,179,212,222,212,221,227,221,227,222,203,107,76,76,109,149,155,169,222,221,147,71,75,133,137,103,86,78,111,137,94,87,131,68,54,53,35,28,37,61,75,65,44,189,212,231,231,231,221,197,186,149,123,109,109,123,140,149,179,187,194,194,187,190,179,187,207,192,166,158,139,115,99,105,111,117,131,141,160,166,179,187,186,186,187,186,160,197,187,131,117,91,88,84,91,98,93,109,117,131,141,140,166,190,186,194,186,76,139,179,95,76,75,62,69,75,70,76,87,91,111,131,140,160,147,160,194,179,166,76,158,98,77,69,61,68,75,69,70,70,75,91,116,116,141,133,141,149,179,186,172,115,68,115,160,75,60,61,52,48,56,65,85,89,93,108,117,116,123,131,131,140,147,133,76,149,109,89,76,65,53,55,52,53,62,75,76,91,99,111,111,117,133,147,158,179,187,89,149,96,75,69,52,54,52,44,60,84,96,117,140,147,147,149,147,75,75,149,91,87,77,76,70,65,52,52,60,56,77,88,95,93,123,133,141,179,160,85,75,117,93,80,75,72,60,56,69,75,84,86,93,96,108,108,109,127,127,111,109,98,96,179,141,111,96,91,76,72,72,70,60,80,89,93,84,95,96,91,93,91,91,93,93,127,133,139,127,105,91,76,75,61,53,69,85,76,80,76,87,87,84,86,91,95,90
160,155,133,103,169,200,183,115,60,37,98,197,209,209,160,137,147,192,141,179,189,169,75,83,147,179,183,155,84,71,70,94,140,89,88,109,115,84,84,107,133,187,189,141,140,160,189,200,212,221,212,197,190,200,211,179,94,109,163,149,140,90,75,62,89,140,179,141,149,72,84,133,94,90,169,155,99,76,37,35,29,38,76,87,90,43,35,75,133,183,179,133,94,107,147,125,55,86,103,103,148,169,137,88,115,179,76,49,71,108,137,133,147,160,163,140,179,194,203,212,209,169,78,75,98,179,197,140,115,140,131,76,76,133,212,227,221,221,205,211,203,227,231,227,221,221,227,231,222,221,227,211,212,179,89,87,76,69,54,70,116,141,192,194,197,192,123,107,75,148,221,221,205,200,212,222,212,212,194,155,133,111,123,38,44,85,183,187,137,78,89,75,29,28,34,49,68,200,221,221,211,137,163,197,125,91,76,90,200,205,197,212,209,212,221,221,212,200,125,55,60,78,140,160,179,212,221,197,87,65,88,84,109,103,76,89,147,129,155,155,87,68,55,60,48,37,29,28,37,35,98,190,200,212,212,221,95,91,88,90,105,115,131,140,149,166,186,197,197,192,190,90,90,139,86,76,75,80,86,87,90,105,123,131,141,166,179,187,200,194,192,197,85,55,147,72,60,61,52,53,62,69,84,90,95,109,133,147,141,172,186,158,158,141,27,69,69,44,35,34,34,43,54,60,76,84,91,115,123,133,148,140,149,160,172,127,27,77,54,43,34,43,44,53,53,52,68,75,77,90,95,116,123,133,139,148,140,141,75,13,60,76,29,29,35,36,34,38,38,65,80,87,90,98,116,117,116,116,127,117,89,21,76,36,35,37,37,35,37,34,44,44,60,76,87,90,91,111,111,123,139,139,141,117,21,84,49,43,37,35,37,44,44,56,80,90,98,116,139,141,166,127,27,20,90,28,29,43,52,48,43,38,44,44,55,75,84,93,105,123,139,147,186,160,52,21,60,29,36,29,29,29,34,54,69,75,76,91,98,108,105,108,115,117,116,117,87,29,89,55,37,37,38,44,38,53,75,76,91,95,91,93,105,116,117,116,131,133,49,55,117,72,52,44,38,44,43,37,38,44,69,76,91,93,105,109,108,111,116,133,91,48
92,108,90,94,147,211,211,203,69,44,111,200,212,212,194,141,129,111,90,187,194,179,92,68,69,96,205,200,147,75,34,48,115,116,163,140,78,56,43,84,189,203,200,200,190,189,200,221,211,200,200,123,90,179,222,212,148,115,190,179,147,108,87,75,87,109,147,99,155,99,84,75,43,54,125,141,103,88,21,37,49,61,103,115,96,53,49,52,78,200,194,169,115,108,148,183,98,107,141,190,205,205,190,189,189,169,75,91,99,76,95,116,147,155,148,125,163,103,116,211,212,192,89,75,115,187,197,148,123,78,89,68,36,36,85,125,155,107,75,76,60,84,155,203,205,221,211,212,227,234,231,234,231,169,44,43,90,140,91,88,137,155,197,179,169,209,160,169,140,141,200,221,212,221,212,203,197,197,200,179,163,141,140,88,86,98,197,212,212,179,140,115,68,53,43,31,27,76,99,140,163,115,76,94,189,187,92,70,197,194,141,137,190,200,205,194,179,163,183,76,54,62,133,212,222,221,212,211,160,140,111,70,70,96,91,86,179,148,160,147,95,75,44,61,76,75,65,61,55,43,60,75,78,169,189,192,85,76,80,85,91,99,127,127,147,172,172,187,187,187,186,72,76,105,75,70,75,75,70,75,76,88,91,105,123,158,172,194,194,197,194,190,61,36,99,52,54,56,49,56,60,62,76,84,96,116,133,149,140,172,190,187,186,131,21,60,52,34,27,29,35,43,54,56,69,80,91,108,123,127,139,148,149,160,166,115,22,90,54,43,37,34,43,53,44,60,60,72,84,93,111,127,131,141,166,158,160,160,44,13,65,69,27,27,28,34,29,29,35,70,85,91,91,108,111,117,116,117,123,123,85,21,77,35,27,23,28,21,29,29,38,43,55,76,86,91,108,123,123,127,127,131,141,111,21,86,52,34,38,38,29,36,43,49,75,91,105,115,141,149,166,127,36,20,80,37,35,36,38,29,29,37,38,44,44,60,76,90,111,131,147,158,166,166,53,27,75,36,28,28,29,34,38,44,53,65,86,87,105,93,117,117,139,117,116,116,84,17,88,38,29,36,37,29,34,36,44,69,76,89,87,95,115,115,111,116,116,111,17,36,84,36,37,34,29,29,38,36,44,54,75,76,87,93,105,111,116,131,131,127,70,20
76,98,78,76,129,169,203,192,72,44,89,163,200,203,190,140,148,133,70,125,200,187,137,76,44,69,205,205,197,107,48,29,76,149,200,169,91,54,29,56,205,212,212,222,200,183,200,221,194,155,189,103,70,99,200,169,129,78,129,192,194,147,129,111,129,141,194,155,179,163,133,98,62,49,108,155,141,160,38,44,69,69,137,133,99,75,55,35,35,155,200,203,163,147,140,141,163,163,179,211,221,222,221,200,192,163,38,75,115,84,76,90,108,125,140,147,179,108,95,194,222,212,169,155,179,190,148,103,90,76,103,87,35,21,22,28,52,44,61,44,22,28,54,91,155,209,209,194,209,212,231,231,231,209,75,21,52,123,137,115,116,90,140,160,179,197,103,109,99,84,85,90,103,83,54,60,95,111,187,203,187,147,99,94,109,147,203,197,212,227,211,203,179,179,90,52,31,69,75,78,89,141,91,69,88,192,192,96,87,69,54,69,137,211,211,209,192,194,155,86,72,129,200,221,231,212,211,194,147,140,140,90,75,111,148,88,137,140,147,129,98,76,52,29,75,103,84,83,75,75,76,55,44,76,125,163,85,76,80,84,90,98,117,131,147,158,179,187,186,192,187,76,84,123,68,60,61,62,70,75,75,87,89,109,123,147,148,160,179,190,179,172,72,43,109,43,44,48,62,70,62,56,76,91,99,115,139,141,148,166,190,192,179,123,52,77,62,29,28,29,29,38,52,56,72,85,91,115,127,139,149,140,166,172,160,131,38,127,72,34,38,38,37,43,38,48,54,70,91,98,111,117,133,139,140,179,160,141,60,36,89,56,27,28,29,34,36,38,43,76,89,91,105,115,127,123,131,139,133,123,88,35,89,37,34,43,44,43,44,37,44,60,69,76,84,96,108,111,111,131,133,141,131,123,29,90,43,36,38,36,35,29,34,38,75,95,108,116,148,186,187,141,54,37,98,56,38,44,34,37,38,49,52,48,48,44,68,77,91,115,131,158,186,149,72,38,76,52,37,37,29,37,43,43,44,61,95,84,87,91,108,111,105,116,131,115,91,21,85,37,29,28,28,23,28,28,29,60,72,84,84,90,105,105,111,123,111,116,21,44,84,23,23,22,27,29,28,29,37,44,56,62,76,90,98,116,133,149,116,127,69,17
69,89,84,75,88,109,140,116,60,52,75,125,187,200,203,147,155,189,87,98,194,133,91,89,43,52,192,189,189,147,85,37,36,189,200,190,115,76,37,37,205,221,212,212,187,160,197,197,169,131,95,76,76,109,131,75,56,76,141,209,221,200,197,194,203,197,205,183,179,183,179,56,34,55,96,194,211,211,88,76,83,76,160,147,91,71,53,31,28,96,194,203,200,179,147,115,89,94,78,95,183,209,221,221,212,203,75,75,115,115,85,90,107,123,137,155,192,147,140,187,212,221,194,189,187,183,137,72,55,44,87,133,56,28,27,22,44,56,94,76,55,52,55,75,109,192,189,179,189,194,205,212,227,221,169,37,43,95,148,147,148,76,76,125,187,187,109,137,111,69,69,38,43,37,20,27,148,163,183,209,209,160,87,71,75,111,189,163,203,221,222,209,194,212,205,115,60,90,111,108,78,94,103,85,55,107,197,179,131,94,75,76,160,212,227,221,221,212,140,76,55,76,205,221,222,209,183,179,179,179,155,129,115,140,183,160,140,148,169,148,115,103,78,43,38,75,103,95,92,90,95,85,69,69,87,133,141,158,187,160,140,139,158,179,194,207,207,211,197,190,186,115,115,147,91,85,87,91,98,93,90,99,105,116,147,186,192,190,190,187,172,149,91,76,149,76,76,84,87,96,95,91,117,117,148,192,207,211,211,211,197,187,133,109,93,99,111,95,115,115,115,111,111,117,117,123,148,172,192,194,190,179,172,131,108,98,87,133,116,93,108,109,99,99,91,84,76,93,147,186,207,197,187,160,141,139,117,115,95,96,139,127,93,108,123,115,115,105,91,140,172,186,172,160,149,140,116,109,99,109,96,93,111,116,117,127,133,133,149,127,111,98,93,140,147,172,172,179,160,158,139,133,115,99,80,108,87,90,96,96,108,111,109,109,109,139,172,200,197,149,140,108,86,76,109,105,95,98,98,108,116,123,131,116,115,105,105,108,123,192,197,203,149,131,84,76,111,91,91,84,76,76,76,75,80,87,123,140,187,187,186,187,172,160,147,140,116,69,111,85,76,76,72,62,52,43,43,75,84,90,96,109,116,131,133,133,117,140,44,55,77,29,36,29,28,34,29,29,35,38,55,70,76,95,117,140,139,149,141,117,76,28
83,90,125,116,94,94,108,92,89,84,84,109,179,205,212,187,190,211,192,187,221,179,129,115,60,56,140,163,160,137,123,71,21,83,179,160,115,75,27,20,163,209,212,203,183,179,189,148,109,89,43,14,21,68,98,76,35,55,147,203,194,98,94,140,190,183,194,163,148,140,169,78,55,75,169,205,212,222,187,147,111,75,125,137,108,75,53,35,21,103,197,205,212,197,148,92,36,28,13,13,36,87,189,200,169,192,149,133,140,115,87,90,99,129,147,189,190,205,200,194,179,194,205,183,129,111,108,76,52,37,69,148,92,60,37,35,53,56,49,38,54,53,52,75,109,149,149,137,148,169,194,209,221,221,212,89,107,190,203,149,155,131,84,129,190,155,109,115,98,76,133,115,89,76,22,13,99,179,211,203,209,160,111,87,83,131,179,133,129,163,212,221,212,227,221,200,147,131,107,115,109,83,70,62,21,29,76,147,212,209,160,76,61,95,190,221,212,211,137,103,83,54,86,147,179,190,189,140,137,163,140,90,147,183,187,203,197,194,200,183,137,108,75,78,65,76,179,140,107,98,108,75,69,62,68,86,200,200,200,203,197,192,131,203,190,172,141,133,123,127,140,133,140,148,148,148,149,187,186,190,166,172,140,158,211,190,160,141,117,116,108,115,131,140,179,187,190,190,194,200,203,207,127,98,190,149,131,116,116,98,96,108,108,123,127,123,158,158,179,187,186,190,194,194,109,80,158,96,88,99,89,90,95,105,111,139,140,133,149,149,158,166,194,192,200,197,186,70,160,179,172,115,98,95,109,99,108,109,115,131,147,158,172,187,160,194,187,179,60,89,148,84,77,80,84,80,88,86,91,96,99,133,127,139,166,158,186,194,192,194,186,147,43,187,123,96,96,96,90,93,91,108,93,99,108,133,133,148,160,166,166,186,192,203,60,76,147,88,86,86,85,90,98,105,105,131,116,115,139,147,140,149,179,179,179,197,194,123,38,148,86,76,84,86,96,117,149,149,160,172,172,186,186,172,186,90,148,133,117,95,88,90,93,91,98,105,98,105,127,141,147,158,158,149,147,141,116,90,158,187,166,140,133,117,111,105,89,91,87,88,99,108,117,131,115,131,116,99,95,95,91,158,179,186,158,147,141,133,115,105,91,91
92,115,163,160,111,76,90,98,147,149,148,148,200,205,212,211,209,203,211,203,200,203,211,212,183,141,160,160,163,133,98,76,36,75,141,137,76,43,14,0,87,200,205,190,141,116,129,125,103,99,87,52,29,43,76,98,72,60,111,163,129,53,38,76,197,194,197,149,169,163,148,76,69,84,148,212,222,227,197,163,140,87,131,169,163,125,76,29,14,71,189,205,205,209,211,192,86,49,13,0,13,34,87,163,91,109,194,189,149,107,107,99,137,140,103,147,197,211,194,189,123,163,200,160,83,78,88,87,87,70,76,140,169,109,76,75,90,95,37,14,43,55,60,84,116,137,140,115,149,179,169,179,203,212,211,92,83,131,155,111,90,84,75,111,192,141,111,107,99,76,129,205,203,187,94,27,75,189,212,211,203,169,169,179,115,109,140,169,137,129,149,189,197,221,205,197,189,149,99,99,98,84,69,68,38,21,28,61,103,76,72,52,34,31,76,197,194,192,123,99,108,88,61,69,69,75,87,95,107,125,88,92,179,200,200,209,205,209,209,169,133,76,75,76,68,69,189,197,160,115,109,76,76,89,75,87,207,203,211,221,211,179,76,158,139,133,139,133,148,147,149,179,179,190,192,194,187,194,197,200,200,192,86,76,148,91,91,91,99,98,105,109,116,141,186,187,192,197,211,211,211,203,75,36,115,84,85,91,108,98,111,127,139,148,158,179,203,200,211,207,219,219,211,207,85,52,140,89,105,109,131,123,131,131,141,158,149,172,192,197,200,211,211,221,219,211,179,35,123,123,115,105,115,127,127,116,116,131,139,158,160,187,197,200,197,197,200,187,44,84,148,108,99,91,105,93,98,111,117,123,111,127,141,158,172,179,194,200,203,200,200,117,21,139,86,76,76,84,88,90,93,105,109,116,133,140,148,186,187,186,197,197,190,194,38,43,127,80,84,75,85,84,91,105,123,131,131,139,140,148,147,141,186,190,172,190,179,89,13,147,80,84,77,80,90,116,147,172,166,190,197,200,203,194,186,44,93,95,86,90,99,108,109,109,111,111,111,109,147,148,166,186,190,200,194,192,166,21,85,96,62,69,76,75,80,89,90,93,109,115,116,127,141,140,166,186,179,179,186,68,22,108,89,84,76,87,91,96,91,105,111,139
148,169,192,200,203,90,92,108,140,123,115,131,194,209,221,209,169,125,141,160,140,129,189,209,203,190,163,160,147,147,84,72,61,115,192,179,99,76,34,12,29,89,129,87,76,76,94,89,108,129,169,131,61,38,38,70,86,52,76,140,147,70,36,49,140,192,205,183,131,129,140,62,65,99,140,212,221,221,221,212,203,163,200,205,209,192,116,55,21,20,44,98,183,211,221,212,169,137,75,21,28,36,75,192,197,203,212,212,194,123,99,84,90,141,89,92,137,190,183,148,108,147,179,129,76,84,89,98,109,96,87,84,140,123,149,129,163,179,84,44,43,75,96,109,111,116,115,133,147,149,131,131,140,203,212,133,75,69,76,53,37,52,52,109,205,179,133,160,141,84,85,131,205,221,209,87,76,209,212,221,192,141,103,169,160,111,125,187,183,149,76,44,69,89,107,98,76,95,91,98,90,76,76,75,62,35,37,76,75,60,68,61,55,35,38,129,194,200,96,92,96,75,84,92,78,55,60,44,52,90,61,84,197,189,187,169,155,189,212,209,160,90,115,94,43,28,92,192,197,179,140,96,69,71,83,129,221,207,211,224,211,158,75,172,131,131,139,140,139,139,140,172,166,190,186,187,200,197,200,211,207,192,76,86,148,98,108,105,105,109,99,111,127,148,187,194,211,203,211,219,224,219,77,37,160,127,95,96,108,123,123,111,123,141,160,186,194,194,207,211,207,203,211,207,91,65,192,108,109,111,98,99,109,111,116,115,131,148,160,186,190,194,197,203,211,211,160,29,149,115,98,127,117,131,127,117,117,123,117,139,141,160,186,186,192,194,207,187,53,85,141,84,76,76,85,86,90,88,116,109,111,139,149,179,187,192,197,200,211,203,211,158,28,123,75,76,75,77,91,89,91,95,108,127,147,149,160,192,203,203,197,203,211,207,61,43,98,61,60,62,84,91,96,111,140,141,160,158,179,179,186,194,192,197,200,194,190,96,17,127,72,54,69,75,80,99,117,160,172,186,192,190,197,200,160,22,86,88,76,76,76,76,80,76,84,93,96,93,116,139,160,179,194,192,211,194,179,0,70,127,89,89,96,96,105,98,105,127,147,160,186,192,194,200,200,211,207,203,179,43,13,91,95,108,111,109,116,131,140,139,141,158
107,183,205,205,200,78,69,87,85,38,44,76,169,190,183,125,109,116,125,141,90,72,75,125,169,179,169,155,149,131,92,69,55,137,200,200,192,155,89,35,12,28,48,37,43,38,43,37,55,72,133,129,54,22,21,29,76,83,86,140,194,108,61,56,92,109,116,131,140,125,107,76,75,160,190,192,212,160,99,115,94,62,61,90,163,205,183,76,34,21,21,49,140,194,209,212,203,200,160,70,69,78,92,194,211,212,227,212,209,147,131,94,94,147,123,137,155,190,203,160,98,87,115,107,76,94,95,90,83,84,111,87,109,90,115,163,197,197,141,133,76,69,116,147,147,140,89,87,123,125,115,108,76,107,183,194,140,133,125,108,94,115,55,53,116,189,160,149,141,137,90,75,94,203,205,133,92,203,205,203,160,125,87,99,179,115,94,179,190,169,99,54,22,29,78,75,29,69,90,98,90,87,84,84,75,44,35,86,88,92,91,75,76,68,44,48,87,169,163,141,131,65,55,115,129,75,76,72,44,72,49,38,137,183,179,95,75,70,125,129,92,87,129,169,76,43,76,137,179,190,99,147,129,96,76,84,219,211,221,221,211,190,91,192,148,139,139,140,140,141,147,166,186,197,194,200,211,221,219,221,221,207,95,93,179,99,109,108,115,115,111,116,139,158,187,200,207,207,211,219,224,211,109,68,192,158,115,116,117,133,141,147,139,147,172,190,200,200,211,211,207,194,200,200,90,72,187,95,96,115,108,98,108,123,123,115,127,160,190,194,197,203,200,207,200,197,160,48,179,116,76,87,84,86,86,91,96,109,117,179,197,207,219,219,221,231,224,224,76,84,147,88,84,98,93,96,108,116,117,127,131,141,172,172,194,187,194,197,207,211,197,172,49,186,111,91,99,116,127,127,140,133,148,147,187,200,211,221,219,221,219,219,221,224,88,54,148,95,96,98,111,117,139,158,179,179,187,192,190,190,197,203,200,203,200,197,194,108,27,190,111,76,75,76,91,131,190,207,207,219,211,219,219,207,179,37,98,140,98,108,109,99,105,98,108,123,131,149,166,166,194,203,207,219,221,211,186,17,76,131,77,76,86,88,96,91,96,96,111,127,149,160,149,179,186,192,200,200,148,52,14,105,76,84,89,77,88,90,96,123,116,117
